topic,word_id,word,hint,sentence
chinese_hsk_6,yang4,样,manner,别担心，事情总会有解决的样。
chinese_hsk_6,yang4,样,manner,妈妈做的菜味道很棒，每一样都很有特色。
chinese_hsk_6,yang4,样,manner,他说话总是慢条斯理的，很有学者的样子。
chinese_hsk_6,yao4_pin3,药品,medicaments,这家药店的药品种类很齐全。
chinese_hsk_6,yao4_pin3,药品,medicaments,请按照说明服用这些药品。
chinese_hsk_6,yao4_pin3,药品,medicaments,我们需要储备一些常用药品以备不时之需。
chinese_hsk_6,yao4_pin3,药品,medicaments,进口药品的价格通常比较高。
chinese_hsk_6,yao4_pin3,药品,medicaments,医生开了几种药品来治疗我的感冒。
chinese_hsk_6,yao4_pin3,药品,medicaments,很多国家对药品的进出口有严格的规定。
chinese_hsk_6,yao4_pin3,药品,medicaments,储存药品时要注意避光、防潮。
chinese_hsk_6,yao4_pin3,药品,medicaments,这种新药的疗效很好，但是价格也相当昂贵。
chinese_hsk_6,yao4_pin3,药品,medicaments,很多家长会给孩子备一些退烧药品。
chinese_hsk_6,yao4_pin3,药品,medicaments,购买药品时，一定要去正规的药店。
chinese_hsk_6,yao4_bu4_ran2,要不然,otherwise,你快点走，要不然就赶不上火车了。
chinese_hsk_6,yao4_bu4_ran2,要不然,otherwise,记得带伞，要不然会淋湿。
chinese_hsk_6,yao4_bu4_ran2,要不然,otherwise,我们得抓紧时间，要不然就错过演出了。
chinese_hsk_6,yao4_bu4_ran2,要不然,otherwise,告诉我你的地址，要不然我怎么给你寄礼物？
chinese_hsk_6,yao4_bu4_ran2,要不然,otherwise,学习要努力，要不然考试会不及格。
chinese_hsk_6,yao4_bu4_ran2,要不然,otherwise,试穿一下，要不然你不知道是否合身。
chinese_hsk_6,yao4_bu4_ran2,要不然,otherwise,别玩太晚了，要不然明天会起不来。
chinese_hsk_6,yao4_bu4_ran2,要不然,otherwise,解释清楚，要不然他们会误会。
chinese_hsk_6,yao4_bu4_ran2,要不然,otherwise,遵守规则，要不然会被罚款。
chinese_hsk_6,yao4_bu4_ran2,要不然,otherwise,保持安静，要不然会打扰到别人。
chinese_hsk_6,yao4_hao3,要好,to be on good terms,他们俩从小就非常要好。
chinese_hsk_6,yao4_hao3,要好,to be on good terms,就算有争吵，他们之间的关系依然要好。
chinese_hsk_6,yao4_hao3,要好,to be on good terms,班里的同学都很要好，经常一起玩。
chinese_hsk_6,yao4_hao3,要好,to be on good terms,我希望和我的新邻居能够要好。
chinese_hsk_6,yao4_hao3,要好,to be on good terms,即使工作再忙，他们夫妇也保持着要好的关系。
chinese_hsk_6,yao4_hao3,要好,to be on good terms,你们要好，就应该互相理解和支持。
chinese_hsk_6,yao4_hao3,要好,to be on good terms,这两个小姑娘在一起玩得特别要好。
chinese_hsk_6,yao4_hao3,要好,to be on good terms,听说他们是发小，关系一直很要好。
chinese_hsk_6,yao4_hao3,要好,to be on good terms,经过这次合作，我们变得更加要好。
chinese_hsk_6,yao4_hao3,要好,to be on good terms,别担心，我和她一直是好朋友，关系非常要好。
chinese_hsk_6,yao4_me5,要么,or,你要么现在做完作业，要么明天早上早起复习。
chinese_hsk_6,yao4_me5,要么,or,要么我请客，要么你请客，今天我们必须有个决定。
chinese_hsk_6,yao4_me5,要么,or,他们要么同意我们的提议，要么就得另找合作伙伴。
chinese_hsk_6,yao4_me5,要么,or,要么把房间打扫干净，要么就去外面住。
chinese_hsk_6,yao4_me5,要么,or,这个周末要么去看电影，要么去爬山，你选哪个？
chinese_hsk_6,yao4_me5,要么,or,要么说实话，要么我们就再也不相信你了。
chinese_hsk_6,yao4_me5,要么,or,她要么在家学习，要么去图书馆，从来不去外面玩。
chinese_hsk_6,yao4_me5,要么,or,要么接受这个条件，要么就失去这个机会。
chinese_hsk_6,yao4_me5,要么,or,你要么把这本书看完，要么就还给我。
chinese_hsk_6,yao4_me5,要么,or,要么我们现在出发，要么就会错过火车。
chinese_hsk_6,yao4_su4,要素,essential factor,沟通是成功合作的重要要素。
chinese_hsk_6,yao4_su4,要素,essential factor,了解客户需求是产品开发的关键要素。
chinese_hsk_6,yao4_su4,要素,essential factor,消防安全是任何建筑设计的首要要素。
chinese_hsk_6,yao4_su4,要素,essential factor,创新是企业保持竞争力的核心要素。
chinese_hsk_6,yao4_su4,要素,essential factor,积极乐观的心态是克服困难的必要要素。
chinese_hsk_6,yao4_su4,要素,essential factor,充足的阳光和水分是植物生长的基本要素。
chinese_hsk_6,yao4_su4,要素,essential factor,团队精神是完成复杂任务的重要要素。
chinese_hsk_6,yao4_su4,要素,essential factor,准确的数据分析是做出明智决策的根本要素。
chinese_hsk_6,yao4_su4,要素,essential factor,良好的教育是培养优秀人才的重要要素。
chinese_hsk_6,yao4_su4,要素,essential factor,尊重文化差异是国际交流的关键要素。
chinese_hsk_6,ye3,野,old variant of 野,森林里的野兽很危险。
chinese_hsk_6,ye3,野,old variant of 野,他喜欢在野外露营。
chinese_hsk_6,ye3,野,old variant of 野,这匹马是一匹野马。
chinese_hsk_6,ye3,野,old variant of 野,她捡到了一只受伤的野鸟。
chinese_hsk_6,ye3,野,old variant of 野,野花开满了山坡。
chinese_hsk_6,ye3,野,old variant of 野,野草长得很高，遮住了小路。
chinese_hsk_6,ye3,野,old variant of 野,野蛮人不了解文明。
chinese_hsk_6,ye3,野,old variant of 野,她对野生的动植物很感兴趣。
chinese_hsk_6,ye3,野,old variant of 野,城市里很少能看到野生动物。
chinese_hsk_6,ye3,野,old variant of 野,野心勃勃的他渴望成功。
chinese_hsk_6,ye3_sheng1,野生,wild,这里的野生动物保护得很好。
chinese_hsk_6,ye3_sheng1,野生,wild,我在山上看到了很多野生蘑菇。
chinese_hsk_6,ye3_sheng1,野生,wild,游客们被警告不要靠近野生动物。
chinese_hsk_6,ye3_sheng1,野生,wild,这种野生植物具有药用价值。
chinese_hsk_6,ye3_sheng1,野生,wild,他们的食物大部分来自野生捕捞。
chinese_hsk_6,ye3_sheng1,野生,wild,孩子们对看到野生孔雀感到非常兴奋。
chinese_hsk_6,ye3_sheng1,野生,wild,保护野生环境至关重要。
chinese_hsk_6,ye3_sheng1,野生,wild,他喜欢品尝各种野生浆果。
chinese_hsk_6,ye3_sheng1,野生,wild,这片森林里生活着许多野生生物。
chinese_hsk_6,ye3_sheng1,野生,wild,很多濒危物种都面临野生灭绝的危险。
chinese_hsk_6,yi1_ci4_xing4,一次性,one-off (offer),这家商店正在进行一次性的大促销活动。
chinese_hsk_6,yi1_ci4_xing4,一次性,one-off (offer),我觉得这个方案只是一个一次性的解决方案，不能长久。
chinese_hsk_6,yi1_ci4_xing4,一次性,one-off (offer),这次机会很难得，是一次性遇到的。
chinese_hsk_6,yi1_ci4_xing4,一次性,one-off (offer),他们提供一次性付款的折扣。
chinese_hsk_6,yi1_ci4_xing4,一次性,one-off (offer),这是一次性注册，之后就可以免费使用了。
chinese_hsk_6,yi1_ci4_xing4,一次性,one-off (offer),别以为这是一个一次性的优惠，他们经常有类似的活动。
chinese_hsk_6,yi1_ci4_xing4,一次性,one-off (offer),我们需要准备一个一次性的表格来收集信息。
chinese_hsk_6,yi1_ci4_xing4,一次性,one-off (offer),这款产品是为一次性使用而设计的。
chinese_hsk_6,yi1_ci4_xing4,一次性,one-off (offer),这种服务是一次性的，没有后续费用。
chinese_hsk_6,yi1_ci4_xing4,一次性,one-off (offer),这个会议是一次性举行的，以后不会再有了。
chinese_hsk_6,yi1_dai4,一代,generation,这一代年轻人对科技非常熟悉。
chinese_hsk_6,yi1_dai4,一代,generation,他的音乐影响了一整代人。
chinese_hsk_6,yi1_dai4,一代,generation,每个时代都有其独特的挑战和机遇。
chinese_hsk_6,yi1_dai4,一代,generation,这部电影捕捉了那个时代的精神。
chinese_hsk_6,yi1_dai4,一代,generation,父母们希望为下一代创造更好的未来。
chinese_hsk_6,yi1_dai4,一代,generation,革命带来了社会结构的巨大变化，影响了几代人。
chinese_hsk_6,yi1_dai4,一代,generation,爷爷讲述了他年轻时候的故事，那是完全不同的一代。
chinese_hsk_6,yi1_dai4,一代,generation,科技的发展速度之快，我们这一代人几乎赶不上。
chinese_hsk_6,yi1_dai4,一代,generation,他的书被认为是他们那一代文学的代表作。
chinese_hsk_6,yi1_dai4,一代,generation,他们的目标是为改革奠定基础，惠及子孙后代。
chinese_hsk_6,yi1_dao4,一道,together,我们一道去公园散步吧。
chinese_hsk_6,yi1_dao4,一道,together,父母总是希望和孩子一道生活。
chinese_hsk_6,yi1_dao4,一道,together,艺术家们一道创作了一幅宏伟的壁画。
chinese_hsk_6,yi1_dao4,一道,together,团队成员们一道努力，终于完成了项目。
chinese_hsk_6,yi1_dao4,一道,together,朋友们一道分享美食，聊着天。
chinese_hsk_6,yi1_dao4,一道,together,许多学生一道参加了这次夏令营。
chinese_hsk_6,yi1_dao4,一道,together,救援队一道搜救失踪的登山者。
chinese_hsk_6,yi1_dao4,一道,together,退休的老人喜欢一道下棋。
chinese_hsk_6,yi1_dao4,一道,together,孩子们一道玩耍，欢声笑语不断。
chinese_hsk_6,yi1_dao4,一道,together,改革开放以来，中国人民一道走向富强。
chinese_hsk_6,yi4_fan1,一番,Some,昨天晚上我做了一个好梦，梦里有一番奇遇。
chinese_hsk_6,yi4_fan1,一番,Some,这件衣服穿在我身上，效果还真不错，简直是焕然一新的一番。
chinese_hsk_6,yi4_fan1,一番,Some,经过一番努力，他终于学会了这首歌。
chinese_hsk_6,yi4_fan1,一番,Some,这次谈话让我们彼此之间有了一番更深的了解。
chinese_hsk_6,yi4_fan1,一番,Some,看到孩子们快乐的样子，我心里也感到一番欣慰。
chinese_hsk_6,yi4_fan1,一番,Some,考试前，他花了一番时间复习。
chinese_hsk_6,yi4_fan1,一番,Some,这部电影给我带来了许多一番感慨。
chinese_hsk_6,yi4_fan1,一番,Some,听到这个消息，我内心不禁一番激动。
chinese_hsk_6,yi4_fan1,一番,Some,收到你的礼物，我真是感到一番惊喜。
chinese_hsk_6,yi4_fan1,一番,Some,经过一番周折，我们终于找到了失散多年的朋友。
chinese_hsk_6,yi1_guan4,一贯,consistent,他一贯坚持自己的原则。
chinese_hsk_6,yi1_guan4,一贯,consistent,她的态度一贯很友好。
chinese_hsk_6,yi1_guan4,一贯,consistent,公司一贯重视产品质量。
chinese_hsk_6,yi1_guan4,一贯,consistent,这种做法是一贯的，没有改变。
chinese_hsk_6,yi1_guan4,一贯,consistent,老师一贯鼓励学生提问。
chinese_hsk_6,yi1_guan4,一贯,consistent,他的回答总是那么一贯。
chinese_hsk_6,yi1_guan4,一贯,consistent,我们一贯遵守法律法规。
chinese_hsk_6,yi1_guan4,一贯,consistent,这家餐厅的服务一贯很好。
chinese_hsk_6,yi1_guan4,一贯,consistent,他一贯勤奋学习，所以成绩优异。
chinese_hsk_6,yi1_guan4,一贯,consistent,她的想法很一贯，容易理解。
chinese_hsk_6,yi1_lu4_shang4,一路上,along the way,路上，我一路上都在想你。
chinese_hsk_6,yi1_lu4_shang4,一路上,along the way,妈妈一路上都在给我讲故事。
chinese_hsk_6,yi1_lu4_shang4,一路上,along the way,一路上，我们看到了很多美丽的风景。
chinese_hsk_6,yi1_lu4_shang4,一路上,along the way,他一路上都很安静，好像在思考什么。
chinese_hsk_6,yi1_lu4_shang4,一路上,along the way,一路上，她都紧紧地抓着我的手。
chinese_hsk_6,yi1_lu4_shang4,一路上,along the way,一路上，风很大，吹得我睁不开眼。
chinese_hsk_6,yi1_lu4_shang4,一路上,along the way,尽管路途遥远，我们一路上都很开心。
chinese_hsk_6,yi1_lu4_shang4,一路上,along the way,一路上，我们分享了很多有趣的事情。
chinese_hsk_6,yi1_lu4_shang4,一路上,along the way,突然下起了雨，幸好我们一路上都有伞。
chinese_hsk_6,yi1_lu4_shang4,一路上,along the way,一路上，孩子不停地问“为什么”。
chinese_hsk_6,yi1_mu2_yi1_yang4,一模一样,exactly the same (idiom),这两件衣服款式和颜色一模一样，我分不出来哪个是真的。
chinese_hsk_6,yi1_mu2_yi1_yang4,一模一样,exactly the same (idiom),他的画技太好了，画出来的肖像和本人几乎一模一样。
chinese_hsk_6,yi1_mu2_yi1_yang4,一模一样,exactly the same (idiom),他们的孩子长得一模一样，我总是搞混。
chinese_hsk_6,yi1_mu2_yi1_yang4,一模一样,exactly the same (idiom),我买的这个包和图片上的一模一样，质量很好。
chinese_hsk_6,yi1_mu2_yi1_yang4,一模一样,exactly the same (idiom),别担心，新的钥匙和旧的一模一样，一定能打开门。
chinese_hsk_6,yi1_mu2_yi1_yang4,一模一样,exactly the same (idiom),两个人的签名一模一样，很难分辨是真是假。
chinese_hsk_6,yi1_mu2_yi1_yang4,一模一样,exactly the same (idiom),她模仿得太逼真了，声音和表情都一模一样。
chinese_hsk_6,yi1_mu2_yi1_yang4,一模一样,exactly the same (idiom),这次考试的题目和上次的模拟题一模一样，我早就准备好了。
chinese_hsk_6,yi1_mu2_yi1_yang4,一模一样,exactly the same (idiom),他们的想法一模一样，好像从来没意见不合过。
chinese_hsk_6,yi1_mu2_yi1_yang4,一模一样,exactly the same (idiom),找到一模一样的旧照片太难了，我只能找张相似的。
chinese_hsk_6,yi1_qi2,一齐,at the same time,孩子们一齐跑向操场。
chinese_hsk_6,yi1_qi2,一齐,at the same time,听到枪声，大家都一齐站了起来。
chinese_hsk_6,yi1_qi2,一齐,at the same time,老师要求我们一齐朗读课文。
chinese_hsk_6,yi1_qi2,一齐,at the same time,洪水来得又快又猛，村庄的人们一齐逃难。
chinese_hsk_6,yi1_qi2,一齐,at the same time,歌唱比赛中，选手们一齐为观众献上精彩表演。
chinese_hsk_6,yi1_qi2,一齐,at the same time,收到同样的通知，大家一齐涌向门口。
chinese_hsk_6,yi1_qi2,一齐,at the same time,锣鼓一齐响了起来，热闹非凡。
chinese_hsk_6,yi1_qi2,一齐,at the same time,看到这一幕，所有人都一齐笑了。
chinese_hsk_6,yi1_qi2,一齐,at the same time,训练时，队员们一齐做着同样的动作。
chinese_hsk_6,yi1_qi2,一齐,at the same time,信号灯变绿，车子们一齐启动向前。
chinese_hsk_6,yi1_shi2,一时,a period of time,我一时没反应过来，不知道他说了什么。
chinese_hsk_6,yi1_shi2,一时,a period of time,别一时冲动就做决定，先想想后果。
chinese_hsk_6,yi1_shi2,一时,a period of time,他在台上表演得很出色，一时赢得了全场掌声。
chinese_hsk_6,yi1_shi2,一时,a period of time,这件事太突然了，我一时不知道该怎么办。
chinese_hsk_6,yi1_shi2,一时,a period of time,看到好东西，她一时高兴得说不出话来。
chinese_hsk_6,yi1_shi2,一时,a period of time,忙碌了一天，我只想好好休息一时。
chinese_hsk_6,yi1_shi2,一时,a period of time,他一时疏忽，把文件弄丢了。
chinese_hsk_6,yi1_shi2,一时,a period of time,这么复杂的问题，我一时也想不明白。
chinese_hsk_6,yi1_shi2,一时,a period of time,孩子们玩得太开心了，一时都不想回家。
chinese_hsk_6,yi1_shi2,一时,a period of time,别怪他，他也是一时糊涂。
chinese_hsk_6,yi1_tong2,一同,together,我们一同去公园散步。
chinese_hsk_6,yi1_tong2,一同,together,他们一同讨论了周末的计划。
chinese_hsk_6,yi1_tong2,一同,together,很多学生一同参加了这次志愿者活动。
chinese_hsk_6,yi1_tong2,一同,together,父母一同看着孩子们玩耍。
chinese_hsk_6,yi1_tong2,一同,together,新同事一同加入了这个项目。
chinese_hsk_6,yi1_tong2,一同,together,我们决定一同庆祝生日。
chinese_hsk_6,yi1_tong2,一同,together,老师和学生们一同唱了歌。
chinese_hsk_6,yi1_tong2,一同,together,两个朋友一同分享了这个秘密。
chinese_hsk_6,yi1_tong2,一同,together,请大家一同举杯，为我们的成功干杯！
chinese_hsk_6,yi1_tong2,一同,together,旅途中，大家一同欣赏了美丽的风景。
chinese_hsk_6,yi1_xing2,一行,party,这是一个大家庭，但他们只有一行父母。
chinese_hsk_6,yi1_xing2,一行,party,那个政党有很多议员，但他们只有一行真正有影响力的人。
chinese_hsk_6,yi1_xing2,一行,party,尽管有很多参赛者，但只有一个团队会成为冠军，只有一个团队会走到最后。
chinese_hsk_6,yi1_xing2,一行,party,这是一个新成立的政党，希望在选举中取得成功。
chinese_hsk_6,yi1_xing2,一行,party,每次会议，一行人都聚在一起讨论国家大事。
chinese_hsk_6,yi1_xing2,一行,party,那个组织是一行志同道合的人组成的。
chinese_hsk_6,yi1_xing2,一行,party,尽管人数不多，但他们一行人非常团结。
chinese_hsk_6,yi1_xing2,一行,party,经过漫长的旅途，一行人终于抵达了目的地。
chinese_hsk_6,yi1_xing2,一行,party,那个政党以其激进的政策而闻名。
chinese_hsk_6,yi1_xing2,一行,party,孩子们一行人在公园里玩得很开心。
chinese_hsk_6,yi1_yao4,医药,medical care and medicines,我们应该重视医药卫生事业的发展。
chinese_hsk_6,yi1_yao4,医药,medical care and medicines,这家公司在医药研发领域取得了重大突破。
chinese_hsk_6,yi1_yao4,医药,medical care and medicines,看病需要支付医药费，这可能会很贵。
chinese_hsk_6,yi1_yao4,医药,medical care and medicines,许多人对中国传统的医药知识很感兴趣。
chinese_hsk_6,yi1_yao4,医药,medical care and medicines,请将这个药品的信息加入医药库。
chinese_hsk_6,yi1_yao4,医药,medical care and medicines,他正在学习医药学，希望能帮助病人。
chinese_hsk_6,yi1_yao4,医药,medical care and medicines,在紧急情况下，充足的医药储备至关重要。
chinese_hsk_6,yi1_yao4,医药,medical care and medicines,这个新药的出现给很多病患带来了希望。
chinese_hsk_6,yi1_yao4,医药,medical care and medicines,政府正在加大对医药行业的监管力度。
chinese_hsk_6,yi1_yao4,医药,medical care and medicines,保持健康的生活习惯也是一种重要的医药保障。
chinese_hsk_6,yi1_ci4,依次,in order,请各位同学按顺序把作业交上来。
chinese_hsk_6,yi1_ci4,依次,in order,老师点名，学生们依次站起来回答。
chinese_hsk_6,yi1_ci4,依次,in order,我们需要依次完成这些步骤才能成功。
chinese_hsk_6,yi1_ci4,依次,in order,按照比赛规则，选手们将依次出场。
chinese_hsk_6,yi1_ci4,依次,in order,请大家依次排好队，准备上车。
chinese_hsk_6,yi1_ci4,依次,in order,她打开文件夹，依次浏览了每一份文件。
chinese_hsk_6,yi1_ci4,依次,in order,孩子们围坐在桌子旁，依次分享他们的故事。
chinese_hsk_6,yi1_ci4,依次,in order,检查清单上的每一项，确保都已依次处理。
chinese_hsk_6,yi1_ci4,依次,in order,历史事件是按照时间顺序依次发生的。
chinese_hsk_6,yi1_ci4,依次,in order,考试期间，每位考生都必须依次进入考场。
chinese_hsk_6,yi1_lai4,依赖,to depend on,小孩子需要父母的照顾和保护，所以他们很依赖父母。
chinese_hsk_6,yi1_lai4,依赖,to depend on,许多国家依赖石油来发展经济。
chinese_hsk_6,yi1_lai4,依赖,to depend on,我不希望成为一个依赖别人的人。
chinese_hsk_6,yi1_lai4,依赖,to depend on,很多老年人晚年生活会依赖子女的帮助。
chinese_hsk_6,yi1_lai4,依赖,to depend on,这个项目依赖于充足的资金才能完成。
chinese_hsk_6,yi1_lai4,依赖,to depend on,现代社会越来越依赖科技。
chinese_hsk_6,yi1_lai4,依赖,to depend on,他很年轻，经验不足，所以需要依赖有经验的同事。
chinese_hsk_6,yi1_lai4,依赖,to depend on,国家的稳定不能过度依赖某一个领导者。
chinese_hsk_6,yi1_lai4,依赖,to depend on,即使长大成人，我们有时仍然会依赖家人的支持。
chinese_hsk_6,yi1_lai4,依赖,to depend on,他的成功很大程度上依赖于他的努力和坚持。
chinese_hsk_6,yi2_qi4,仪器,instrument; apparatus,科学家们正在使用先进的仪器进行实验。
chinese_hsk_6,yi2_qi4,仪器,instrument; apparatus,这个实验室配备了各种精密仪器。
chinese_hsk_6,yi2_qi4,仪器,instrument; apparatus,我需要买一个测量湿度的仪器。
chinese_hsk_6,yi2_qi4,仪器,instrument; apparatus,医生用听诊器这个仪器来听病人的心跳。
chinese_hsk_6,yi2_qi4,仪器,instrument; apparatus,他们发明了一种新的分析仪器。
chinese_hsk_6,yi2_qi4,仪器,instrument; apparatus,请把仪器小心地放在桌子上。
chinese_hsk_6,yi2_qi4,仪器,instrument; apparatus,这台仪器能够检测出微量的污染物。
chinese_hsk_6,yi2_qi4,仪器,instrument; apparatus,培训课程会教你如何操作这些仪器。
chinese_hsk_6,yi2_qi4,仪器,instrument; apparatus,维修人员正在修理老旧的仪器。
chinese_hsk_6,yi2_qi4,仪器,instrument; apparatus,很多科学发现都离不开精密的仪器。
chinese_hsk_6,yi2_shi4,仪式,ceremony,婚礼是一个庄重而喜庆的仪式。
chinese_hsk_6,yi2_shi4,仪式,ceremony,新年有很多传统的庆祝仪式。
chinese_hsk_6,yi2_shi4,仪式,ceremony,他们举行了一个简单的毕业仪式。
chinese_hsk_6,yi2_shi4,仪式,ceremony,参加这个古老的仪式让我感到很特别。
chinese_hsk_6,yi2_shi4,仪式,ceremony,每天早晨，我都有一个简单的喝咖啡仪式。
chinese_hsk_6,yi2_shi4,仪式,ceremony,这所学校注重培养学生的文化仪式感。
chinese_hsk_6,yi2_shi4,仪式,ceremony,仪式在下午三点准时开始。
chinese_hsk_6,yi2_shi4,仪式,ceremony,我们可以为你们安排一个特别的生日仪式。
chinese_hsk_6,yi2_shi4,仪式,ceremony,传统的茶道是一种非常讲究的仪式。
chinese_hsk_6,yi2_shi4,仪式,ceremony,运动员入场是一个非常隆重的仪式。
chinese_hsk_6,yi2_han4,遗憾,regret,我很遗憾今天没能见到你。
chinese_hsk_6,yi2_han4,遗憾,regret,没能和你一起去旅行，我感到非常遗憾。
chinese_hsk_6,yi2_han4,遗憾,regret,这是一个令人遗憾的决定，但也是唯一的选择。
chinese_hsk_6,yi2_han4,遗憾,regret,她对错过这次机会感到一丝遗憾。
chinese_hsk_6,yi2_han4,遗憾,regret,无法挽回过去的错误，这是一种深深的遗憾。
chinese_hsk_6,yi2_han4,遗憾,regret,最大的遗憾是没有早点开始学习汉语。
chinese_hsk_6,yi2_han4,遗憾,regret,比赛输了，虽然有些遗憾，但我们尽力了。
chinese_hsk_6,yi2_han4,遗憾,regret,听到这个消息，我感到非常遗憾。
chinese_hsk_6,yi2_han4,遗憾,regret,别为过去的事情感到遗憾，向前看吧。
chinese_hsk_6,yi2_han4,遗憾,regret,他们的分手是双方的遗憾。
chinese_hsk_6,yi4_ren2,艺人,performing artist,这位年轻的艺人非常有才华。
chinese_hsk_6,yi4_ren2,艺人,performing artist,许多艺人都在努力争取成名。
chinese_hsk_6,yi4_ren2,艺人,performing artist,成为一名成功的艺人需要付出很多。
chinese_hsk_6,yi4_ren2,艺人,performing artist,电视上有很多受欢迎的艺人。
chinese_hsk_6,yi4_ren2,艺人,performing artist,歌迷们疯狂地追逐他们喜爱的艺人。
chinese_hsk_6,yi4_ren2,艺人,performing artist,这位老艺人的演技令人赞叹。
chinese_hsk_6,yi4_ren2,艺人,performing artist,艺人通常需要接受专业的训练。
chinese_hsk_6,yi4_ren2,艺人,performing artist,每年都有新的艺人出现在公众视野。
chinese_hsk_6,yi4_ren2,艺人,performing artist,许多艺人不仅唱歌跳舞，还演戏。
chinese_hsk_6,yi4_ren2,艺人,performing artist,艺人的生活看起来光鲜亮丽，但背后也有辛酸。
chinese_hsk_6,yi4_ti2,议题,topic of discussion,这次会议的主要议题是什么？
chinese_hsk_6,yi4_ti2,议题,topic of discussion,我们需要讨论几个重要的议题。
chinese_hsk_6,yi4_ti2,议题,topic of discussion,气候变化是一个全球性的议题。
chinese_hsk_6,yi4_ti2,议题,topic of discussion,请你把这个问题作为我们下次讨论的议题。
chinese_hsk_6,yi4_ti2,议题,topic of discussion,那个议题在社交媒体上引起了广泛的讨论。
chinese_hsk_6,yi4_ti2,议题,topic of discussion,他们的争论集中在经济发展这个议题上。
chinese_hsk_6,yi4_ti2,议题,topic of discussion,解决这个议题需要多方面的合作。
chinese_hsk_6,yi4_ti2,议题,topic of discussion,孩子们对太空探索这个议题非常感兴趣。
chinese_hsk_6,yi4_ti2,议题,topic of discussion,老师要求我们就这个议题写一篇论文。
chinese_hsk_6,yi4_ti2,议题,topic of discussion,环保是目前最受关注的议题之一。
chinese_hsk_6,yi4_chang2,异常,unusual; abnormal,她的表现有些异常，平时她很活泼。
chinese_hsk_6,yi4_chang2,异常,unusual; abnormal,这台机器的运行速度突然出现异常。
chinese_hsk_6,yi4_chang2,异常,unusual; abnormal,医生说我体检结果有几项异常。
chinese_hsk_6,yi4_chang2,异常,unusual; abnormal,昨晚我睡得很香，没有做任何异常的梦。
chinese_hsk_6,yi4_chang2,异常,unusual; abnormal,这种天气变化太异常了，一点都不像春天。
chinese_hsk_6,yi4_chang2,异常,unusual; abnormal,博物馆里展出的这件文物非常异常，从未见过。
chinese_hsk_6,yi4_chang2,异常,unusual; abnormal,他的情绪今天有些异常，不知道发生了什么事。
chinese_hsk_6,yi4_chang2,异常,unusual; abnormal,侦探发现现场有一些异常的痕迹。
chinese_hsk_6,yi4_chang2,异常,unusual; abnormal,这种植物在这么冷的环境下生长，真是太异常了。
chinese_hsk_6,yi4_chang2,异常,unusual; abnormal,手机信号突然变得异常微弱。
chinese_hsk_6,yi4_xiang3_bu4_dao4,意想不到,unexpected,这件礼物是意想不到的惊喜。
chinese_hsk_6,yi4_xiang3_bu4_dao4,意想不到,unexpected,他的反应完全在意想不到之处。
chinese_hsk_6,yi4_xiang3_bu4_dao4,意想不到,unexpected,我们在旅途中遇到了意想不到的困难。
chinese_hsk_6,yi4_xiang3_bu4_dao4,意想不到,unexpected,比赛结果非常意想不到，没有人预料到。
chinese_hsk_6,yi4_xiang3_bu4_dao4,意想不到,unexpected,那个小镇的风景美得让人意想不到。
chinese_hsk_6,yi4_xiang3_bu4_dao4,意想不到,unexpected,意想不到的援兵及时赶到，扭转了战局。
chinese_hsk_6,yi4_xiang3_bu4_dao4,意想不到,unexpected,她用一种意想不到的方式解决了这个问题。
chinese_hsk_6,yi4_xiang3_bu4_dao4,意想不到,unexpected,经济衰退带来了许多意想不到的挑战。
chinese_hsk_6,yi4_xiang3_bu4_dao4,意想不到,unexpected,意想不到的偶遇让他有机会认识了她。
chinese_hsk_6,yi4_xiang3_bu4_dao4,意想不到,unexpected,这种新技术的出现，对整个行业产生了意想不到的影响。
chinese_hsk_6,yi4_yuan4,意愿,aspiration,他学习英语的意愿很强。
chinese_hsk_6,yi4_yuan4,意愿,aspiration,我尊重他个人的选择和意愿。
chinese_hsk_6,yi4_yuan4,意愿,aspiration,提高生活质量是每个人的意愿。
chinese_hsk_6,yi4_yuan4,意愿,aspiration,表达自己的真实意愿很重要。
chinese_hsk_6,yi4_yuan4,意愿,aspiration,公司的发展需要员工的共同意愿。
chinese_hsk_6,yi4_yuan4,意愿,aspiration,她实现了自己长久以来的意愿。
chinese_hsk_6,yi4_yuan4,意愿,aspiration,参加这个活动是我的自愿。
chinese_hsk_6,yi4_yuan4,意愿,aspiration,父母应该支持孩子的意愿。
chinese_hsk_6,yi4_yuan4,意愿,aspiration,他的意愿是将知识传授给他人。
chinese_hsk_6,yi4_yuan4,意愿,aspiration,我们需要了解大家对新政策的意愿。
chinese_hsk_6,yin1,因,old variant of 因,他因病缺席了会议。
chinese_hsk_6,yin1,因,old variant of 因,这次事故因操作失误而发生。
chinese_hsk_6,yin1,因,old variant of 因,她因勤奋学习而获得了奖学金。
chinese_hsk_6,yin1,因,old variant of 因,气候变化是因人类活动而加剧的。
chinese_hsk_6,yin1,因,old variant of 因,许多困难因准备不足而产生。
chinese_hsk_6,yin1,因,old variant of 因,孩子因害怕而哭了起来。
chinese_hsk_6,yin1,因,old variant of 因,政策调整是因应市场需求而改变的。
chinese_hsk_6,yin1,因,old variant of 因,这种疾病因基因缺陷而遗传。
chinese_hsk_6,yin1,因,old variant of 因,他的成功是因不懈努力而取得的。
chinese_hsk_6,yin1,因,old variant of 因,老师因学生们的进步而感到欣慰。
